code	market	time	pinyin	name
300418	sz	2015-01-21	klww	昆仑万维
300419	sz	2015-01-22	hfkj	浩丰科技
300420	sz	2015-02-17	wykj	五洋科技
300421	sz	2015-02-17	lxgf	力星股份
300422	sz	2015-02-17	bsk	博世科
300423	sz	2015-02-17	lyt	鲁亿通
300424	sz	2015-04-22	hxkj	航新科技
300425	sz	2015-02-16	hnkj	环能科技
300426	sz	2015-02-17	tdys	唐德影视
300427	sz	2015-02-17	hxdl	红相电力
300428	sz	2015-03-19	stxc	四通新材
300429	sz	2015-03-24	qlxc	强力新材
300430	sz	2015-03-19	cyt	诚益通
300431	sz	2015-03-24	bfjt	暴风集团
300432	sz	2015-03-19	fljg	富临精工
300433	sz	2015-03-18	lskj	蓝思科技
300434	sz	2015-04-24	jsdf	金石东方
300435	sz	2015-03-26	ztgf	中泰股份
300436	sz	2015-04-22	gst	广生堂
300437	sz	2015-04-23	qsy	清水源
300438	sz	2015-04-24	phny	鹏辉能源
300439	sz	2015-04-22	mksw	美康生物
300440	sz	2015-04-23	ydkj	运达科技
300441	sz	2015-04-23	bsgf	鲍斯股份
300442	sz	2015-04-24	pls	普丽盛
300443	sz	2015-04-22	jlfd	金雷风电
300444	sz	2015-04-23	sjdq	双杰电气
300445	sz	2015-04-24	kst	康斯特
300446	sz	2015-04-23	lkxc	乐凯新材
300447	sz	2015-04-22	qxgf	全信股份
300448	sz	2015-04-24	hykj	浩云科技
300449	sz	2015-04-22	hbgk	汉邦高科
300450	sz	2015-05-18	xdzn	先导智能
300451	sz	2015-05-14	cyrj	创业软件
300452	sz	2015-05-15	shyf	山河药辅
300453	sz	2015-05-15	sxyl	三鑫医疗
300455	sz	2015-05-15	kthw	康拓红外
300456	sz	2015-05-14	nwkj	耐威科技
300457	sz	2015-05-14	yhkj	赢合科技
300458	sz	2015-05-15	qzkj	全志科技
300459	sz	2015-05-15	jkyl	金科娱乐
300460	sz	2015-05-15	hljt	惠伦晶体
300461	sz	2015-05-19	tzjj	田中精机
300462	sz	2015-05-27	hmzn	华铭智能
300463	sz	2015-05-28	mksw	迈克生物
300464	sz	2015-06-10	xhjm	星徽精密
300465	sz	2015-05-28	gwd	高伟达
300466	sz	2015-05-28	smdq	赛摩电气
300467	sz	2015-05-27	xykj	迅游科技
300468	sz	2015-05-27	sfjc	四方精创
300469	sz	2015-06-11	xxfz	信息发展
300470	sz	2015-06-12	rjmf	日机密封
300471	sz	2015-06-11	hpgf	厚普股份
300472	sz	2015-06-11	xykj	新元科技
300473	sz	2015-06-12	degf	德尔股份
300474	sz	2016-03-31	jjw	景嘉微
300475	sz	2015-06-10	jlkj	聚隆科技
300476	sz	2015-06-11	shkj	胜宏科技
300477	sz	2015-06-10	hzkj	合纵科技
300478	sz	2015-06-10	hzgx	杭州高新
300479	sz	2015-06-12	ssdz	神思电子
300480	sz	2015-07-02	glkj	光力科技
300481	sz	2015-06-30	pyhc	濮阳惠成
300482	sz	2015-06-30	wfsw	万孚生物
300483	sz	2015-06-30	wsgf	沃施股份
300484	sz	2016-03-22	lhht	蓝海华腾
300485	sz	2015-06-26	ssyy	赛升药业
300486	sz	2015-06-30	djzn	东杰智能
300487	sz	2015-07-02	lxkj	蓝晓科技
300488	sz	2015-07-01	hfgj	恒锋工具
300489	sz	2015-07-01	zfgf	中飞股份
300490	sz	2015-12-31	hzkj	华自科技
300491	sz	2015-12-31	thkj	通合科技
300492	sz	2015-12-23	sdsj	山鼎设计
300493	sz	2015-12-10	rxkj	润欣科技
300494	sz	2015-12-31	stwl	盛天网络
300495	sz	2015-12-22	msst	美尚生态
300496	sz	2015-12-10	zkcd	中科创达
300497	sz	2015-12-22	fxgf	富祥股份
300498	sz	2015-11-02	wsgf	温氏股份
300499	sz	2016-02-02	glgf	高澜股份
300500	sz	2016-02-04	qdsj	启迪设计
300501	sz	2016-02-04	hsxc	海顺新材
300502	sz	2016-03-03	xys	新易盛
300503	sz	2016-03-09	hzjd	昊志机电
300505	sz	2016-03-15	cjn	川金诺
300506	sz	2016-03-24	mjh	名家汇
300507	sz	2016-04-29	sacg	苏奥传感
300508	sz	2016-04-19	whgf	维宏股份
300509	sz	2016-04-25	xmx	新美星
300510	sz	2016-05-06	jgdq	金冠电气
300511	sz	2016-05-04	xrsw	雪榕生物
300512	sz	2016-05-26	zygf	中亚股份
300513	sz	2016-05-30	htsd	恒泰实达
300515	sz	2016-06-08	sdkj	三德科技
300516	sz	2016-06-02	jzy	久之洋
300517	sz	2016-07-19	hbck	海波重科
300518	sz	2016-06-24	sxd	盛讯达
300519	sz	2016-06-24	xgyy	新光药业
300520	sz	2016-07-08	kdgc	科大国创
300521	sz	2016-07-05	ask	爱司凯
300522	sz	2016-07-05	smkj	世名科技
300523	sz	2016-07-26	cakj	辰安科技
300525	sz	2016-07-26	bsrj	博思软件
300526	sz	2016-08-02	zqgf	中潜股份
300527	sz	2016-08-05	hzyj	华舟应急
300528	sz	2016-08-08	xflh	幸福蓝海
300529	sz	2016-08-02	jfsw	健帆生物
300530	sz	2016-08-09	dzkj	达志科技
300531	sz	2016-08-09	ybx	优博讯
300532	sz	2016-08-18	jtgj	今天国际
300533	sz	2016-08-18	bcwl	冰川网络
300534	sz	2016-09-13	lsrf	陇神戎发
300535	sz	2016-08-12	dwgf	达威股份
300536	sz	2016-09-20	nshj	农尚环境
300537	sz	2016-08-30	gxcl	广信材料
300538	sz	2016-08-26	tygf	同益股份
300539	sz	2016-08-30	hhmj	横河模具
300540	sz	2016-08-23	slgf	深冷股份
300541	sz	2016-09-13	xjst	先进数通
300542	sz	2016-09-20	xckj	新晨科技
300543	sz	2016-09-08	lkzn	朗科智能
300545	sz	2016-09-28	ldzb	联得装备
300546	sz	2016-09-28	xdkj	雄帝科技
300547	sz	2016-09-30	chkj	川环科技
300548	sz	2016-10-12	bckj	博创科技
300549	sz	2016-09-30	ydjm	优德精密
300550	sz	2016-10-18	hrkj	和仁科技
300551	sz	2016-10-18	gakj	古鳌科技
300552	sz	2016-10-21	wjkj	万集科技
300553	sz	2016-10-21	jzgf	集智股份
300555	sz	2016-10-18	ltsx	路通视信
300556	sz	2016-11-04	slsj	丝路视觉
300557	sz	2016-11-01	lggk	理工光科
300558	sz	2016-11-07	bdyy	贝达药业
300559	sz	2016-11-01	jfat	佳发安泰
300560	sz	2016-11-01	zft	中富通
300561	sz	2016-11-17	hjkj	汇金科技
300562	sz	2016-11-16	lxyl	乐心医疗
300563	sz	2016-11-14	sygf	神宇股份
300565	sz	2016-11-22	kxjs	科信技术
300566	sz	2016-11-15	jzkj	激智科技
300567	sz	2016-11-22	jcdz	精测电子
300568	sz	2016-12-01	xycz	星源材质
300569	sz	2016-11-25	tncg	天能重工
300570	sz	2016-12-06	tcg	太辰光
300571	sz	2016-12-13	pzxx	平治信息
300572	sz	2016-12-06	acjc	安车检测
300573	sz	2016-12-08	xqyy	兴齐眼药
300575	sz	2016-12-20	zqgf	中旗股份
300576	sz	2016-12-20	rdgg	容大感光
300577	sz	2016-12-21	krgf	开润股份
300578	sz	2017-01-25	hctx	会畅通讯
300579	sz	2016-12-23	szrz	数字认证
300580	sz	2017-01-11	bst	贝斯特
300581	sz	2016-12-20	cxhk	晨曦航空
300582	sz	2016-12-28	yft	英飞特
300583	sz	2017-01-06	stsw	赛托生物
300584	sz	2017-01-12	hcyy	海辰药业
300585	sz	2016-12-29	aldz	奥联电子
300586	sz	2017-01-04	mlxc	美联新材
300587	sz	2017-01-05	ttgf	天铁股份
300588	sz	2017-01-05	xlxx	熙菱信息
300589	sz	2017-01-13	jlct	江龙船艇
300590	sz	2017-01-11	ywtx	移为通信
300591	sz	2017-01-10	wlm	万里马
300592	sz	2017-01-20	hkcy	华凯创意
300593	sz	2017-01-13	xln	新雷能
300595	sz	2017-01-17	opks	欧普康视
300596	sz	2017-01-19	lal	利安隆
300597	sz	2017-01-23	jdtx	吉大通信
300598	sz	2017-01-20	cmkj	诚迈科技
300599	sz	2017-01-23	xskj	雄塑科技
300600	sz	2017-01-25	rtgf	瑞特股份
300601	sz	2017-02-07	ktsw	康泰生物
300602	sz	2017-01-26	frd	飞荣达
300603	sz	2017-01-26	lajs	立昂技术
300604	sz	2017-04-17	cckj	长川科技
300605	sz	2017-02-08	hfxx	恒锋信息
300606	sz	2017-02-08	jty	金太阳
300607	sz	2017-02-09	tsd	拓斯达
300608	sz	2017-02-13	stq	思特奇
300609	sz	2017-02-15	hnkj	汇纳科技
300610	sz	2017-02-13	chgf	晨化股份
300611	sz	2017-02-20	mlkj	美力科技
300612	sz	2017-02-15	xygj	宣亚国际
300613	sz	2017-02-20	fhw	富瀚微
300615	sz	2017-02-15	xtkj	欣天科技
300616	sz	2017-03-07	spzp	尚品宅配
300617	sz	2017-02-28	akzd	安靠智电
300618	sz	2017-03-06	hrgy	寒锐钴业
300619	sz	2017-03-01	jyh	金银河
300620	sz	2017-03-10	gkkj	光库科技
300621	sz	2017-03-16	wygf	维业股份
300622	sz	2017-03-15	bsyj	博士眼镜
300623	sz	2017-03-14	jjwd	捷捷微电
300625	sz	2017-03-17	sxjg	三雄极光
300626	sz	2017-03-20	hrgf	华瑞股份
300627	sz	2017-03-21	hcdh	华测导航
300628	sz	2017-03-17	ylwl	亿联网络
300629	sz	2017-03-24	xjg	新劲刚
300630	sz	2017-03-28	plzy	普利制药
300631	sz	2017-03-23	jwgk	久吾高科
300632	sz	2017-04-06	gpgf	光莆股份
300633	sz	2017-04-06	klyl	开立医疗
300635	sz	2017-03-31	dagf	达安股份
300636	sz	2017-03-31	thyy	同和药业
300637	sz	2017-04-12	yfxc	扬帆新材
300638	sz	2017-04-13	ght	广和通
300639	sz	2017-04-12	kpsw	凯普生物
300640	sz	2017-04-17	dywc	德艺文创
600004	sh	2003-04-28	byjc	白云机场
600005	sh	--	wggf	
600006	sh	1999-07-27	dfqc	东风汽车
600007	sh	1999-03-12	zggm	中国国贸
600008	sh	2000-04-27	scgf	首创股份
600009	sh	1998-02-18	shjc	上海机场
600010	sh	2001-03-09	bggf	包钢股份
600011	sh	2001-12-06	hngj	华能国际
600012	sh	2003-01-07	wtgs	皖通高速
600015	sh	2003-09-12	hxyx	华夏银行
600016	sh	2000-12-19	msyx	民生银行
600017	sh	2006-10-17	rzg	日照港
600018	sh	2006-10-26	sgjt	上港集团
600019	sh	2000-12-12	bggf	宝钢股份
600020	sh	2003-08-08	zygs	中原高速
600021	sh	2003-10-29	shdl	上海电力
600022	sh	2004-06-29	sdgt	山东钢铁
600023	sh	2013-12-19	zndl	浙能电力
600026	sh	2002-05-23	zyhn	中远海能
600027	sh	2005-02-03	hdgj	华电国际
600028	sh	2001-08-08	zgsh	中国石化
600029	sh	2003-07-25	nfhk	南方航空
600030	sh	2003-01-06	zxzq	中信证券
600031	sh	2003-07-03	sycg	三一重工
600033	sh	2001-02-09	fjgs	福建高速
600035	sh	2004-03-10	ctgs	楚天高速
600036	sh	2002-04-09	zsyx	招商银行
600037	sh	2001-02-08	ghyx	歌华有线
600038	sh	2000-12-18	zzgf	中直股份
600039	sh	2003-03-25	sclq	四川路桥
600048	sh	2006-07-31	bldc	保利地产
600050	sh	2002-10-09	zglt	中国联通
600051	sh	1997-04-10	nblh	宁波联合
600052	sh	1997-04-15	zjgs	浙江广厦
600053	sh	1997-04-18	jdtz	九鼎投资
600054	sh	1997-05-06	hsly	黄山旅游
600055	sh	1997-05-19	wdyl	万东医疗
600056	sh	1997-05-15	zgyy	中国医药
600057	sh	1997-06-04	xygf	象屿股份
600058	sh	1997-05-28	wkfz	五矿发展
600059	sh	1997-05-16	gyls	古越龙山
600060	sh	1997-04-22	hxdq	海信电器
600061	sh	1997-05-19	gtax	国投安信
600062	sh	1997-05-22	hrsh	华润双鹤
600063	sh	1997-05-28	wwgx	皖维高新
600064	sh	1997-05-06	njgk	南京高科
600066	sh	1997-05-08	ytkc	宇通客车
600067	sh	1997-05-08	gcdt	冠城大通
600068	sh	1997-05-26	gzb	葛洲坝
600069	sh	1997-04-30	ygtz	银鸽投资
600070	sh	1997-06-04	zjfr	浙江富润
600071	sh	1997-05-28	fhgx	凤凰光学
600072	sh	1997-06-03	zckj	中船科技
600073	sh	1997-07-04	shml	上海梅林
600074	sh	1997-06-23	bql	保千里
600075	sh	1997-06-17	xjty	新疆天业
600076	sh	1997-05-26	kxxc	康欣新材
600077	sh	1997-05-20	sdgf	宋都股份
600078	sh	1997-06-27	cxgf	澄星股份
600079	sh	1997-06-06	rfyy	人福医药
600080	sh	1997-06-12	jhgf	金花股份
600081	sh	1997-07-03	dfkj	东风科技
600082	sh	1997-06-20	htfz	海泰发展
600083	sh	1997-06-06	bxgf	博信股份
600084	sh	1997-07-11	zpgf	中葡股份
600085	sh	1997-06-25	trt	同仁堂
600086	sh	1997-06-06	dfjy	东方金钰
600088	sh	1997-06-16	zscm	中视传媒
600089	sh	1997-06-18	tbdg	特变电工
600090	sh	1997-06-16	tjt	同济堂
600091	sh	1997-07-04	stmk	ST明科
600093	sh	1997-06-26	hjgf	禾嘉股份
600094	sh	1997-07-03	dmc	大名城
600095	sh	1997-07-08	hgk	哈高科
600096	sh	1997-07-09	yth	云天化
600097	sh	1997-06-19	kcgj	开创国际
600098	sh	1997-07-18	gzfz	广州发展
600099	sh	1997-07-04	lhgf	林海股份
600100	sh	1997-06-27	tfgf	同方股份
600101	sh	1997-06-27	mxdl	明星电力
600103	sh	1997-07-03	qszy	青山纸业
600104	sh	1997-11-25	sqjt	上汽集团
600105	sh	1997-09-29	ydgf	永鼎股份
600106	sh	1997-06-18	cqlq	重庆路桥
600107	sh	1997-11-06	mey	美尔雅
600108	sh	1997-08-18	ysjt	亚盛集团
600109	sh	1997-08-07	gjzq	国金证券
600110	sh	1997-10-07	ndgf	诺德股份
600111	sh	1997-09-24	bfxt	北方稀土
600112	sh	1997-11-27	tckg	天成控股
600113	sh	1997-10-21	zjdr	浙江东日
600114	sh	2004-05-11	dmgf	东睦股份
600115	sh	1997-11-05	dfhk	东方航空
600116	sh	1997-08-04	sxsl	三峡水利
600117	sh	1997-10-15	xntg	西宁特钢
600118	sh	1997-09-08	zgwx	中国卫星
600119	sh	1998-01-15	cjtz	长江投资
600120	sh	1997-12-01	zjdf	浙江东方
600121	sh	1998-01-07	zzmd	郑州煤电
600122	sh	1998-04-20	htgk	宏图高科
600123	sh	1998-12-17	lhkc	兰花科创
600125	sh	1998-05-11	tlwl	铁龙物流
600126	sh	1998-03-11	hggf	杭钢股份
600127	sh	1998-05-06	jjmy	金健米业
600128	sh	1997-09-01	hygf	弘业股份
600129	sh	1997-11-18	tjjt	太极集团
600130	sh	2000-07-06	bdgf	波导股份
600131	sh	1998-04-02	mjsd	岷江水电
600132	sh	1997-10-30	cqpj	重庆啤酒
600133	sh	1998-02-12	dhgx	东湖高新
600135	sh	1998-01-22	lkjp	乐凯胶片
600136	sh	1998-03-03	ddmc	当代明诚
600137	sh	1998-04-16	lsgf	浪莎股份
600138	sh	1997-12-03	zql	中青旅
600139	sh	1998-02-25	xbzy	西部资源
600141	sh	1999-06-16	xfjt	兴发集团
600143	sh	2004-06-23	jfkj	金发科技
600145	sh	1999-09-23	*stxy	*ST新亿
600146	sh	1999-07-07	syhq	商赢环球
600148	sh	1998-05-20	ccyd	长春一东
600149	sh	1999-10-14	lffz	廊坊发展
600150	sh	1998-05-20	zgcb	中国船舶
600151	sh	1998-06-05	htjd	航天机电
600152	sh	1998-06-09	wkjh	维科精华
600153	sh	1998-06-16	jfgf	建发股份
600155	sh	1998-09-18	bsgf	宝硕股份
600156	sh	1998-05-27	hsgf	华升股份
600157	sh	1998-05-13	ytny	永泰能源
600158	sh	1998-03-27	ztcy	中体产业
600159	sh	1998-05-26	dldc	大龙地产
600160	sh	1998-06-26	jhgf	巨化股份
600161	sh	1998-06-16	ttsw	天坛生物
600162	sh	1998-06-09	xjkg	香江控股
600163	sh	1998-06-02	zmny	中闽能源
600165	sh	1998-05-29	xrhl	新日恒力
600166	sh	1998-06-02	ftqc	福田汽车
600167	sh	1999-01-28	lmkg	联美控股
600168	sh	1998-04-27	whkg	武汉控股
600169	sh	1998-09-04	tycg	太原重工
600170	sh	1998-06-23	shjg	上海建工
600171	sh	1998-09-24	shbl	上海贝岭
600172	sh	1998-11-26	hhxf	黄河旋风
600173	sh	1999-04-15	wldc	卧龙地产
600175	sh	1999-04-08	mdny	美都能源
600176	sh	1999-04-22	zgjs	中国巨石
600177	sh	1998-11-19	yge	雅戈尔
600178	sh	1998-10-14	dadl	东安动力
600179	sh	1998-11-04	atkg	安通控股
600180	sh	1998-07-03	rmt	瑞茂通
600182	sh	1999-05-07	jt	S佳通
600183	sh	1998-10-28	sykj	生益科技
600184	sh	2003-11-06	gdgf	光电股份
600185	sh	1999-06-11	gldc	格力地产
600186	sh	1998-08-25	lhjk	莲花健康
600187	sh	1998-11-11	gzsw	国中水务
600188	sh	1998-07-01	yzmy	兖州煤业
600189	sh	1998-10-07	jlsg	吉林森工
600190	sh	1999-06-09	jzg	锦州港
600191	sh	1998-12-10	hzsy	华资实业
600192	sh	1998-12-24	ccdg	长城电工
600193	sh	1999-05-27	cxzy	创兴资源
600195	sh	1999-01-07	zmgf	中牧股份
600196	sh	1998-08-07	fxyy	复星医药
600197	sh	1999-09-16	ylt	伊力特
600198	sh	1998-10-21	dtdx	大唐电信
600199	sh	1998-08-12	jzzj	金种子酒
600200	sh	1999-04-01	jswz	江苏吴中
600201	sh	1999-01-15	swgf	生物股份
600202	sh	1999-06-03	hkd	哈空调
600203	sh	1999-05-14	frdz	福日电子
600206	sh	1999-03-19	yyxc	有研新材
600207	sh	1999-07-14	acgk	安彩高科
600208	sh	1999-06-23	xhzb	新湖中宝
600209	sh	1999-03-25	ldfz	罗顿发展
600210	sh	1999-08-24	zjqy	紫江企业
600211	sh	1999-07-21	xcyy	西藏药业
600212	sh	1999-08-17	jqsy	江泉实业
600213	sh	1999-08-31	yxkc	亚星客车
600215	sh	1999-09-09	ccjk	长春经开
600216	sh	1999-10-21	zjyy	浙江医药
600217	sh	1999-12-16	zzzh	中再资环
600218	sh	1998-12-03	qcdl	全柴动力
600219	sh	1999-12-23	nsly	南山铝业
600220	sh	1999-09-27	jsyg	江苏阳光
600221	sh	1999-11-25	hnhk	海南航空
600222	sh	1999-11-05	tlyy	太龙药业
600223	sh	2000-01-13	lszy	鲁商置业
600225	sh	2000-01-27	*stsj	*ST松江
600226	sh	1999-11-16	shbk	升华拜克
600227	sh	2000-02-21	cth	赤天化
600228	sh	1999-01-19	*stcj	*ST昌九
600229	sh	2000-03-09	cscm	城市传媒
600230	sh	2000-04-06	czdh	沧州大化
600231	sh	2000-05-11	lggf	凌钢股份
600232	sh	2000-06-02	jygf	金鹰股份
600233	sh	2000-06-08	ytsd	圆通速递
600234	sh	2000-06-15	stss	ST山水
600235	sh	2000-06-15	mftz	民丰特纸
600236	sh	2000-03-23	ggdl	桂冠电力
600237	sh	2000-06-09	tfdz	铜峰电子
600238	sh	2000-01-20	hnyd	海南椰岛
600239	sh	1999-12-02	ynct	云南城投
600240	sh	2000-06-28	hyzb	华业资本
600241	sh	2000-11-28	sdwh	时代万恒
600242	sh	2000-12-07	zcsj	中昌数据
600243	sh	2000-11-20	qhhd	青海华鼎
600246	sh	2000-09-22	wtdc	万通地产
600247	sh	2000-11-23	stcc	ST成城
600248	sh	2000-06-22	ychj	延长化建
600249	sh	2004-01-30	lmz	两面针
600250	sh	2001-03-06	nfgf	南纺股份
600251	sh	2003-06-09	gngf	冠农股份
600252	sh	2000-11-30	zhjt	中恒集团
600255	sh	2000-11-22	xkcl	鑫科材料
600256	sh	2000-05-26	ghny	广汇能源
600257	sh	2000-06-12	dhgf	大湖股份
600258	sh	2000-06-01	sljd	首旅酒店
600259	sh	2000-05-25	gsys	广晟有色
600260	sh	2000-07-06	klkj	凯乐科技
600261	sh	2000-07-20	ygzm	阳光照明
600262	sh	2000-06-30	bfgf	北方股份
600265	sh	2000-08-25	stjg	ST景谷
600266	sh	1999-02-03	bjcj	北京城建
600267	sh	2000-07-25	hzyy	海正药业
600268	sh	1999-11-18	gdnz	国电南自
600269	sh	2000-05-18	gygs	赣粤高速
600270	sh	2000-12-28	wyfz	外运发展
600271	sh	2003-07-11	htxx	航天信息
600272	sh	2001-02-28	kksy	开开实业
600273	sh	2003-06-27	jhny	嘉化能源
600275	sh	2000-08-10	wcy	武昌鱼
600276	sh	2000-10-18	hryy	恒瑞医药
600277	sh	2000-07-25	yljn	亿利洁能
600278	sh	2000-07-12	dfcy	东方创业
600279	sh	2000-07-31	cqgj	重庆港九
600280	sh	2000-09-26	zysc	中央商场
600281	sh	2000-11-09	thgf	太化股份
600282	sh	2000-09-19	nggf	南钢股份
600283	sh	2000-10-18	qjsl	钱江水利
600284	sh	2004-03-16	pdjs	浦东建设
600285	sh	2000-10-18	lrzy	羚锐制药
600287	sh	2000-09-01	jsst	江苏舜天
600288	sh	2000-11-29	dhkj	大恒科技
600289	sh	2000-07-20	yyxt	亿阳信通
600290	sh	2000-11-06	hydq	华仪电气
600291	sh	2000-07-31	xsgf	西水股份
600292	sh	2000-11-01	ydhb	远达环保
600293	sh	2000-09-19	sxxc	三峡新材
600295	sh	2001-04-26	eeds	鄂尔多斯
600297	sh	2000-11-16	ghqc	广汇汽车
600298	sh	2000-08-18	aqjm	安琪酵母
600299	sh	2000-04-20	ads	安迪苏
600300	sh	2000-06-30	wwgf	维维股份
600301	sh	2000-07-12	stnh	ST南化
600302	sh	2000-12-13	bzgf	标准股份
600303	sh	2000-12-26	sggf	曙光股份
600305	sh	2001-02-06	hscy	恒顺醋业
600306	sh	2000-12-26	*stsc	*ST商城
600307	sh	2000-12-20	jghx	酒钢宏兴
600308	sh	2000-09-28	htgf	华泰股份
600309	sh	2001-01-05	whhx	万华化学
600310	sh	2001-02-28	gddl	桂东电力
600311	sh	2001-06-26	rhsy	荣华实业
600312	sh	2001-02-21	pgdq	平高电气
600313	sh	2001-01-19	nfzy	农发种业
600315	sh	2001-03-15	shjh	上海家化
600316	sh	2000-12-15	hdhk	洪都航空
600317	sh	2002-01-31	ykg	营口港
600318	sh	2000-12-08	xljr	新力金融
600319	sh	2001-03-26	yxhx	亚星化学
600320	sh	2000-12-21	zhcg	振华重工
600321	sh	2001-05-24	gdjs	国栋建设
600322	sh	2001-09-10	tffz	天房发展
600323	sh	2000-12-25	hlhj	瀚蓝环境
600325	sh	2004-02-25	hfgf	华发股份
600326	sh	2001-01-16	xctl	西藏天路
600327	sh	2002-06-25	ddf	大东方
600328	sh	2000-12-22	ltsy	兰太实业
600329	sh	2001-06-06	zxyy	中新药业
600330	sh	2001-01-18	ttgf	天通股份
600331	sh	2001-12-20	hdgf	宏达股份
600332	sh	2001-02-06	bys	白云山
600333	sh	2000-12-11	ccrq	长春燃气
600335	sh	2001-03-05	gjqc	国机汽车
600336	sh	2000-12-29	akm	澳柯玛
600337	sh	2000-11-27	mkjj	美克家居
600338	sh	2000-12-27	xczf	西藏珠峰
600339	sh	2000-12-25	*styg	*ST油工
600340	sh	2003-12-30	hxxf	华夏幸福
600343	sh	2003-04-08	htdl	航天动力
600345	sh	2000-12-22	cjtx	长江通信
600346	sh	2001-08-20	hlgf	恒力股份
600348	sh	2003-08-21	yqmy	阳泉煤业
600350	sh	2002-03-18	sdgs	山东高速
600351	sh	2002-09-26	ybyy	亚宝药业
600352	sh	2003-08-01	zjls	浙江龙盛
600353	sh	2002-11-20	xggf	旭光股份
600354	sh	2004-01-15	dhzy	敦煌种业
600355	sh	2002-06-13	jldz	精伦电子
600356	sh	2001-04-19	hfzy	恒丰纸业
600358	sh	2000-09-22	gllh	国旅联合
600359	sh	1999-04-29	xnkf	新农开发
600360	sh	2001-03-16	hwdz	华微电子
600361	sh	2001-11-29	hlzc	华联综超
600362	sh	2002-01-11	jxty	江西铜业
600363	sh	2001-03-29	lcgd	联创光电
600365	sh	2001-01-15	tpgf	通葡股份
600366	sh	2000-10-30	nbys	宁波韵升
600367	sh	2001-03-20	hxfz	红星发展
600368	sh	2000-12-21	wzjt	五洲交通
600369	sh	2001-01-09	xnzq	西南证券
600370	sh	2003-03-06	sfx	三房巷
600371	sh	2002-09-16	wxdn	万向德农
600372	sh	2001-07-06	zhdz	中航电子
600373	sh	2002-03-04	zwcm	中文传媒
600375	sh	2003-04-01	hlxm	华菱星马
600376	sh	2001-03-12	skgf	首开股份
600377	sh	2001-01-16	nhgs	宁沪高速
600378	sh	2001-01-11	tkgf	天科股份
600379	sh	2002-01-16	bggf	宝光股份
600380	sh	2001-06-08	jky	健康元
600381	sh	2001-05-08	qhct	青海春天
600382	sh	2001-01-18	gdmz	广东明珠
600383	sh	2001-04-12	jdjt	金地集团
600385	sh	2001-07-23	sdjt	山东金泰
600386	sh	2001-02-16	bbcm	北巴传媒
600387	sh	2004-02-18	hygf	海越股份
600388	sh	2000-12-29	ljhb	龙净环保
600389	sh	2001-01-10	jsgf	江山股份
600390	sh	2001-01-15	*stjr	*ST金瑞
600391	sh	2001-12-12	cfkj	成发科技
600392	sh	2003-05-29	shzy	盛和资源
600393	sh	2001-03-19	drytg	DR粤泰股
600395	sh	2001-05-31	pjgf	盘江股份
600396	sh	2001-03-28	jsgf	金山股份
600397	sh	2002-07-02	aymy	安源煤业
600398	sh	2000-12-28	hlzj	海澜之家
600399	sh	2000-12-29	fstg	抚顺特钢
600400	sh	2001-01-08	hdgf	红豆股份
600401	sh	2003-09-24	hrgf	海润光伏
600403	sh	2003-10-09	*stdy	*ST大有
600405	sh	2004-04-01	dly	动力源
600406	sh	2003-10-16	gdnr	国电南瑞
600408	sh	2003-02-12	atjt	安泰集团
600409	sh	2003-06-18	syhg	三友化工
600410	sh	2004-04-27	hstc	华胜天成
600415	sh	2002-05-09	xspc	小商品城
600416	sh	2002-07-18	xdgf	湘电股份
600418	sh	2001-08-24	jhqc	江淮汽车
600419	sh	2001-06-28	trry	天润乳业
600420	sh	2004-06-16	xdzy	现代制药
600421	sh	2004-06-07	yfkg	仰帆控股
600422	sh	2000-12-06	kyjt	昆药集团
600423	sh	2003-07-17	lhgf	柳化股份
600425	sh	2003-07-24	*stqs	*ST青松
600426	sh	2002-06-20	hlhs	华鲁恒升
600428	sh	2002-04-18	zyht	中远海特
600429	sh	2003-09-15	sygf	三元股份
600432	sh	2003-09-05	*stje	*ST吉恩
600433	sh	2003-06-19	ghgx	冠豪高新
600435	sh	2003-07-04	bfdh	北方导航
600436	sh	2003-06-16	pzh	片仔癀
600438	sh	2004-03-02	twgf	通威股份
600439	sh	2003-07-10	rbk	瑞贝卡
600444	sh	2004-02-19	gjty	国机通用
600446	sh	2003-12-24	jzgf	金证股份
600448	sh	2001-09-03	hfgf	华纺股份
600449	sh	2003-08-29	nxjc	宁夏建材
600452	sh	2004-03-03	fldl	涪陵电力
600455	sh	2004-03-29	btgf	博通股份
600456	sh	2002-04-12	btgf	宝钛股份
600458	sh	2002-12-19	sdxc	时代新材
600459	sh	2003-05-16	gyby	贵研铂业
600460	sh	2003-03-11	slw	士兰微
600461	sh	2004-06-01	hcsy	洪城水业
600462	sh	2003-09-03	jygf	九有股份
600463	sh	2004-03-18	kggf	空港股份
600466	sh	2001-02-12	lgfz	蓝光发展
600467	sh	2004-04-05	hdj	好当家
600468	sh	2001-06-15	bldq	百利电气
600469	sh	2003-10-21	fsgf	风神股份
600470	sh	2004-03-05	lghg	六国化工
600475	sh	2003-07-21	hggf	华光股份
600476	sh	2003-12-10	xykj	湘邮科技
600477	sh	2003-11-10	hxgg	杭萧钢构
600478	sh	2003-09-18	kly	科力远
600479	sh	2004-03-12	qjyy	千金药业
600480	sh	2003-08-15	lygf	凌云股份
600481	sh	2003-04-22	sljn	双良节能
